"review-data href","audience-reviews__name","audience-reviews__name href","audience-reviews__duration","weapons_reviews"
"https://www.rottentomatoes.com/profiles/Od0UbnhnecVbHD1s62f3KHmkcddcP1t07FVxF6GSMMcdotMXhjxudPuWWcEQheGFBLha5tmmcvPFm8SjghBgFbDSzWuPksLguQKfeYCJGh8n","Jasper V","https://www.rottentomatoes.com/profiles/Od0UbnhnecVbHD1s62f3KHmkcddcP1t07FVxF6GSMMcdotMXhjxudPuWWcEQheGFBLha5tmmcvPFm8SjghBgFbDSzWuPksLguQKfeYCJGh8n","May 1, 2023","This movie gets overhated. It's actually really fun. The return of the iconic Sheev Palpatine by Ian McDiarmid is great, Adam Driver nails as Kylo Ren and I just love the return of franchise characters in a closing chapter, it always gives me this feeling of joy. It's not the best Star Wars movie, but it's my favorite though..."
"https://www.rottentomatoes.com/profiles/QkpSvOskMuX7faQhN3tYOC27uMMcQLtzvhJNs6psYYckvt9MhOGsLohmmcWzF8BtbWhkMCWWc1ztv4f0Rsoqco5fGBCJoh15fA5iMJfj1FqP","Hlgrm d","https://www.rottentomatoes.com/profiles/QkpSvOskMuX7faQhN3tYOC27uMMcQLtzvhJNs6psYYckvt9MhOGsLohmmcWzF8BtbWhkMCWWc1ztv4f0Rsoqco5fGBCJoh15fA5iMJfj1FqP","Apr 30, 2023","The worst of all he SW films, so boring."
"https://www.rottentomatoes.com/profiles/JzWhA8TW3hN4c0DC7ouYnsdYU77cPMhpNsBvu4VFNNcRet6XcMAhozHDDck8FeQu5qS6ES33cQ7HgLu7LswOF7gt6KUmpiPqhNkHP9f64uQv","Lucas S","https://www.rottentomatoes.com/profiles/JzWhA8TW3hN4c0DC7ouYnsdYU77cPMhpNsBvu4VFNNcRet6XcMAhozHDDck8FeQu5qS6ES33cQ7HgLu7LswOF7gt6KUmpiPqhNkHP9f64uQv","Apr 25, 2023","Some how Palpatine returned. What more can you say about this movie? There is so much wrong with it.  I love Daisy Ridley but her character Rey hasn't earned anything in these past 3 movies.  Her managing advance force powers by accident is ridiculous. Finn was just trying to get Rey's attention through the entire movie. That was his character arc. They wasted Finn again and John Boyega's time! Oh by the end of this movie their is no Skywalker it's just Rey taking the name for herself. This is Star Wars at it's weakest and worse."
"https://www.rottentomatoes.com/profiles/eP2IXPsQJHGmHKDIz5sX6s75Swwc3JSjbcb2uYgsKKcoPt8VSWLIDGHmmcOoF3AhLRCO2hzzcBWh2nhYMUqEhJqcdgsBafYMfNQcRbSRBh4x","Tasos A","https://www.rottentomatoes.com/profiles/eP2IXPsQJHGmHKDIz5sX6s75Swwc3JSjbcb2uYgsKKcoPt8VSWLIDGHmmcOoF3AhLRCO2hzzcBWh2nhYMUqEhJqcdgsBafYMfNQcRbSRBh4x","Apr 24, 2023","Worst Star Wars movie. It was completely dumb and made no sense. Broken chain of cause and effect."
"https://www.rottentomatoes.com/profiles/XjXuDPIgDHz9CVqfARhpNFG4uVVcNqhM4IxAtM0UOOcNotoNseXhY1ceecjoFA1Hd1tzpH11cdjt78cjbFa7uQMugGtq8FYEhJLCYLik7FRP","Tobias M","https://www.rottentomatoes.com/profiles/XjXuDPIgDHz9CVqfARhpNFG4uVVcNqhM4IxAtM0UOOcNotoNseXhY1ceecjoFA1Hd1tzpH11cdjt78cjbFa7uQMugGtq8FYEhJLCYLik7FRP","Apr 20, 2023","The Rise of Skywalker was an absolute disaster. The plot was convoluted and lacked any coherence, making it impossible to follow. The characters felt shallow and underdeveloped, making it hard to care about what was happening to them.

The pacing was frenetic and disorienting, with scenes jumping from one location to the next without any clear reason or purpose. The special effects were impressive, but they couldn't save this poorly written mess of a film.

The dialogue was cringe-worthy, with cheesy one-liners and forced attempts at humor falling flat. The ending felt rushed and unsatisfying, leaving me with a feeling of disappointment and regret for having wasted my time watching this train wreck of a movie.

""The Rise of Skywalker"" was a massive letdown and a disgrace to the beloved Star Wars franchise. Save yourself the trouble and avoid this film at all costs. (Still better than Last Jedi though)."
"https://www.rottentomatoes.com/profiles/wDziPkI8PHaBhMgSYXFVPUAXtEEcqxuXwS46UEQC66cpVtWEsvQuaAhLLcGPhM4Ug6HAvfPPcqNfJPcqeh5PhvacL9t8EFP4FQkCPjIbGC53","Jeff M","https://www.rottentomatoes.com/profiles/wDziPkI8PHaBhMgSYXFVPUAXtEEcqxuXwS46UEQC66cpVtWEsvQuaAhLLcGPhM4Ug6HAvfPPcqNfJPcqeh5PhvacL9t8EFP4FQkCPjIbGC53","Apr 20, 2023","Disrespectful to Star Wars - should be retconned."
"https://www.rottentomatoes.com/profiles/p5vseXFz3FVbtkahQKUzXFwjuKKceQuqoHwDu7Gsjjc19t70h39T8pHggcwPF73U8nUzWfMMcpJHQEuqOFO2cGMUKRc1NipohjQC3JF9gUQB","Ravell C","https://www.rottentomatoes.com/profiles/p5vseXFz3FVbtkahQKUzXFwjuKKceQuqoHwDu7Gsjjc19t70h39T8pHggcwPF73U8nUzWfMMcpJHQEuqOFO2cGMUKRc1NipohjQC3JF9gUQB","Apr 18, 2023","Insult to the original trilogy, please remove these from history and do it again with Mark Hamill as the director"
"https://www.rottentomatoes.com/profiles/94LUVpfBMI7RFdVtQzhPnIpqtnnc3wuDqIwaUA9teecY2tEQIpxs12HQQcV8FABUj7cXMhYYc3PfkxSAEsq3FEdT5bsk8czmF7pU1acPdIAe","Kike C","https://www.rottentomatoes.com/profiles/94LUVpfBMI7RFdVtQzhPnIpqtnnc3wuDqIwaUA9teecY2tEQIpxs12HQQcV8FABUj7cXMhYYc3PfkxSAEsq3FEdT5bsk8czmF7pU1acPdIAe","Apr 18, 2023","Beautiful ending to the Skywalker Saga. Don't listen to hater and ""critics"". Just watch the movies from 1 to 9."
"https://www.rottentomatoes.com/profiles/da5HpkfmMhx5hGMtO0S5Yf7gHkkc7QUwmFANU9dh11cn7tDLIL7fO0C11c8AhN8U30F0Ph99cozC9btaYhG8cQRF0PhxOIA4sk4fkahWxuDo","Mark O","https://www.rottentomatoes.com/profiles/da5HpkfmMhx5hGMtO0S5Yf7gHkkc7QUwmFANU9dh11cn7tDLIL7fO0C11c8AhN8U30F0Ph99cozC9btaYhG8cQRF0PhxOIA4sk4fkahWxuDo","Apr 18, 2023","I hate Disney they ruined Star wars this movie is a joke I literally walked out of it when they're riding horses on top of a star destroyer in space how can they breathe.. thanks jar jar Abrams for ruining the best thing about my childhood.."
"https://www.rottentomatoes.com/profiles/BM6S4zi62F1Jiz0hwaF0BipGhggcVRcAVU4ntjGf22caLtWOF6VH9PFddcoJF0efbKFVjFJJcRjFp9h4ksXBFJLSPwiJ6h8XUeYhNJhjvSBn","Ben C","https://www.rottentomatoes.com/profiles/BM6S4zi62F1Jiz0hwaF0BipGhggcVRcAVU4ntjGf22caLtWOF6VH9PFddcoJF0efbKFVjFJJcRjFp9h4ksXBFJLSPwiJ6h8XUeYhNJhjvSBn","Apr 17, 2023","Better than the last one."
"https://www.rottentomatoes.com/profiles/vgBfqXIR9HEDteXsJPUGzu9gHQQceMsqAukotEPuggcjDte8hx5tA6SnncR2hbWFGEf9bteecO9FN6SekuQWhJWUXVukVUbGtpXukwFPNsej","Aaron E","https://www.rottentomatoes.com/profiles/vgBfqXIR9HEDteXsJPUGzu9gHQQceMsqAukotEPuggcjDte8hx5tA6SnncR2hbWFGEf9bteecO9FN6SekuQWhJWUXVukVUbGtpXukwFPNsej","Apr 14, 2023","Felt like the movie was written by someone that hasn't watched a Star Wars movie but only heard what people say about it.

Movie flip flops on each scene. Characters change perspectives faster than they developed in any of the previous movies. Horses are better than ships. The Deathstar blew up why is half of it on a planet? If a moon sized object crashed into a planet all life on that planet should be dead."
"https://www.rottentomatoes.com/profiles/VeBFznhDnszGSwDsN9SQdFV1tAAcERS7DHneSVRtjjcbetqRuJKSWXHqqc7GFADfYNFKbHEEcv2SQnhn2FL8spBFAksGjCvjupofV7CABujp","Hristo K","https://www.rottentomatoes.com/profiles/VeBFznhDnszGSwDsN9SQdFV1tAAcERS7DHneSVRtjjcbetqRuJKSWXHqqc7GFADfYNFKbHEEcv2SQnhn2FL8spBFAksGjCvjupofV7CABujp","Apr 14, 2023","A good end of story."
"https://www.rottentomatoes.com/profiles/dN2Ip2smzixEcGkfq5u8jt98Hkkc7pIwKsRbs9vH11cn7tDAsLzIOxc11cOnuNWs3bI0nc99ckPh9qSaQfGQiQPHe5h2XSAYfW1FgXIYLIQ3","Marcus I","https://www.rottentomatoes.com/profiles/dN2Ip2smzixEcGkfq5u8jt98Hkkc7pIwKsRbs9vH11cn7tDAsLzIOxc11cOnuNWs3bI0nc99ckPh9qSaQfGQiQPHe5h2XSAYfW1FgXIYLIQ3","Apr 14, 2023","Very bad. They tried to fix the mistakes the last Jedi made but it made it worse."
"https://www.rottentomatoes.com/profiles/J9BhG9SWAsN7I0kT7BtYPcdYU77cR1spKFBvuNOSNNcRetbdsNLToAuDDcPghw0F5xs6GU33cQeUvdu76ComU7mHXbumRhQqudocP1uBmtq8","PANDA M","https://www.rottentomatoes.com/profiles/J9BhG9SWAsN7I0kT7BtYPcdYU77cR1spKFBvuNOSNNcRetbdsNLToAuDDcPghw0F5xs6GU33cQeUvdu76ComU7mHXbumRhQqudocP1uBmtq8","Apr 12, 2023","The worst movie I have ever seen. I am a huge fan of Star Wars and this movie killed that for a while. Luckily it has been redeemed but this was not only a bad Star Wars movie it was just a terrible movie in general. No one had the courage to continue with plot points that were set up because some of the fandom whined so hard about The Last Jedi. Well this is what you end up with. Honestly maybe we deserved it."
"https://www.rottentomatoes.com/profiles/9abiV5HdYuwOHdKUb8FKaip8hnnc3AHDjUw2IALfeecY2tEzfp1t12HQQcWPFApfv7hmgFYYcAzIkzfAqtA3SE4h58CkehzOSAKCqVfP9tAw","Daniel D","https://www.rottentomatoes.com/profiles/9abiV5HdYuwOHdKUb8FKaip8hnnc3AHDjUw2IALfeecY2tEzfp1t12HQQcWPFApfv7hmgFYYcAzIkzfAqtA3SE4h58CkehzOSAKCqVfP9tAw","Apr 12, 2023","You must joking..

""Somehow Palpatine returns"" hundreds of clones of him and Snoke??

He had a whole world full of Star destroyers with Death Star capability??

The entire Universe then Hyper Speeds their way to the secret planet save the day??

Po and Finn go no where as characters.. Rey still acts as young and impulsive as she did in the first movie. 

Contrast that to Luke Skywalker in A New Hope to Return of the Jedi.. his composure and discipline showed he had matured as a person. A true and compelling hero's journey.. where have these story tellers gone.."
"https://www.rottentomatoes.com/profiles/Q1bFvwFkVULqH7XtedhYOC2ESMMcQLtzwiJjtPoIYYckvt23iObfLeImmc8wS8wSzetJjHWWc1LSewhVLCL2uo5fGoFdXF1LIQ6FMOunAF5P","delbroox","https://www.rottentomatoes.com/profiles/Q1bFvwFkVULqH7XtedhYOC2ESMMcQLtzwiJjtPoIYYckvt23iObfLeImmc8wS8wSzetJjHWWc1LSewhVLCL2uo5fGoFdXF1LIQ6FMOunAF5P","Apr 11, 2023","The right conclusion for a terrible trilogy that should have never be made: a pointless film that negates the very core of the 6 movies that came before, that was a bust at the box office and finally ruined Star Wars legacy. 
Thanks again Disney."
"https://www.rottentomatoes.com/profiles/jWGFzqi48sNQh4LcQVu15HBnFvvcK2UmeSOwueAfVVcG4tmGcJXH8vIAAc8AhX1IP8ubzH33cXdfRGc7vCAJt3OHzNiedHLptdEHJah3LF7g","John W","https://www.rottentomatoes.com/profiles/jWGFzqi48sNQh4LcQVu15HBnFvvcK2UmeSOwueAfVVcG4tmGcJXH8vIAAc8AhX1IP8ubzH33cXdfRGc7vCAJt3OHzNiedHLptdEHJah3LF7g","Apr 10, 2023","I had no idea what what was happening the entire time. Jumping place to place and bringing back villains never mentioned in previous movies for no reason. The movie concluded with the most powerful man in the galaxy and beyond being killed when the main character picks up two lightsabers instead of one reflecting force lighting back into Palpatine's face. That isn't how lightsabers work at all. They even have the gaul to bot these reviews with the same ""loved Rey and Kylo"" and ""great ending to the franchise"" comments to boost the score. This film was a narrative nightmare with no direction that threw away the plot of the previous films leading to a disjointed mess that just gives the main characters what they need to rush though the story as fast as possible. It's not worth watching for first time viewers just pretend it ended in the last movie with the death of Smoke. Even with that movies flaws it's a masterpiece in comparison to this tragedy."
"https://www.rottentomatoes.com/profiles/xjQSgwu95HXNH9XU7LUo4fLGcEEc3aSQ2f4zuVdtLLc6qt8zH62COksjjcKvcKNUb4uB1U22cjGC7bHgEIb0FJnsQAhwLF3WUdBFvLuAjUX7","Aedin1030","https://www.rottentomatoes.com/profiles/xjQSgwu95HXNH9XU7LUo4fLGcEEc3aSQ2f4zuVdtLLc6qt8zH62COksjjcKvcKNUb4uB1U22cjGC7bHgEIb0FJnsQAhwLF3WUdBFvLuAjUX7","Apr 9, 2023","Seemed rushed, and copied a lot of the story plots of the original trilogy."
"https://www.rottentomatoes.com/profiles/mogfGxhJaSVwF6LfxPh16F6KuGGcRqUjEtmYINVfmmc5qt0QUdzFbnSzzcNBhMpcVGuwzS22cxXh5dtBxIR9tLbuvdH4bhzgsLbhmYukXF5G","Adam S","https://www.rottentomatoes.com/profiles/mogfGxhJaSVwF6LfxPh16F6KuGGcRqUjEtmYINVfmmc5qt0QUdzFbnSzzcNBhMpcVGuwzS22cxXh5dtBxIR9tLbuvdH4bhzgsLbhmYukXF5G","Apr 9, 2023","Star-Wars: The Rise of Skywalker isn't the most well put together film in the saga, but it does its job at finishing this amazing saga with a satisfying end.

Rating: 66%"
"https://www.rottentomatoes.com/profiles/A4zF05iXxH2nSBJFbjCMRudzF88cKRUDVhY0FODUkkcWmtOgsmeuq3IKKcJBhm7uDVIpoHggcPougnuzNc8jhawueLFkzixWu9JFd8SYvUKo","Caleb P","https://www.rottentomatoes.com/profiles/A4zF05iXxH2nSBJFbjCMRudzF88cKRUDVhY0FODUkkcWmtOgsmeuq3IKKcJBhm7uDVIpoHggcPougnuzNc8jhawueLFkzixWu9JFd8SYvUKo","Apr 8, 2023","JJ tries to cobble together a film from the shipwreck that was The Last Jedi. There are consequences to starting out on the 1st film of a new trilogy and the 7th of a franchise with no plans for where you are headed. These Disney films are not canon."
"https://www.rottentomatoes.com/profiles/WenfzOUK9fBdtk2SYLfDNfkEiPPcDdFdVtmeIJRHzzcgKtN6tbBCAjS00cMYhdBS89fR0F66cjEudMC9ohxJUWaUwgs4WHVjF8dfREH8qF9p","Steven C","https://www.rottentomatoes.com/profiles/WenfzOUK9fBdtk2SYLfDNfkEiPPcDdFdVtmeIJRHzzcgKtN6tbBCAjS00cMYhdBS89fR0F66cjEudMC9ohxJUWaUwgs4WHVjF8dfREH8qF9p","Apr 8, 2023","The Rise of Skywalker significantly better than the prior film (The Last Jedi), which was absolutely atrocious.

The climax was exciting and it had appropriate conclusions for many of the main characters, without spoiling the film. As a minor Star Wars fan it was interesting through a great majority of it."
"https://www.rottentomatoes.com/profiles/39OHEJIz1cP1uO9TdauA7CaBuwwcVEHKkhX6FJWh88c1OtbzUjXckVIQQc1dh2zIAdua2IOOcn3hJpuX1FbPhb0hVxfWxhYOsgBiDah09Hqo","Luke B","https://www.rottentomatoes.com/profiles/39OHEJIz1cP1uO9TdauA7CaBuwwcVEHKkhX6FJWh88c1OtbzUjXckVIQQc1dh2zIAdua2IOOcn3hJpuX1FbPhb0hVxfWxhYOsgBiDah09Hqo","Apr 7, 2023","Nostalgia cash grab. Retconned major characters, and more importantly, plot points. Actors did their best."
"https://www.rottentomatoes.com/profiles/qO6t1eCDghYXI7gUdeuqkueYF99c8xSaBsmbHqjh11cwatO5Hdguw7u11cabu7OHmbSqXCKKcaMuN4hE7C3As9AS06I1XsKNFoRUNLu3Psjq","RR A","https://www.rottentomatoes.com/profiles/qO6t1eCDghYXI7gUdeuqkueYF99c8xSaBsmbHqjh11cwatO5Hdguw7u11cabu7OHmbSqXCKKcaMuN4hE7C3As9AS06I1XsKNFoRUNLu3Psjq","Apr 7, 2023","An improvement over Last Jedi, which isn't saying much."
"https://www.rottentomatoes.com/profiles/94bTVehd0CwpUdEhbzcPauXbInnc3oFDOtKJuAXueecY2tazuKzf7LfQQcV8FKpCvBSX7uYYcAoudpiAGuqdfo4H42hk2CzRu7QhqQHMKcAw","Geoff R","https://www.rottentomatoes.com/profiles/94bTVehd0CwpUdEhbzcPauXbInnc3oFDOtKJuAXueecY2tazuKzf7LfQQcV8FKpCvBSX7uYYcAoudpiAGuqdfo4H42hk2CzRu7QhqQHMKcAw","Apr 6, 2023","How on God's green Earth did people actually like this movie? It makes absolutely no sense and never had a plan. Hinted at many consequences for our hero (accidentally killing a major hero, potentially turning to the dark side, being unable to kill the antagonist for fear he would occupy her body, to name a few), none of which paid off or had any consequences in the least; completely invalidated the sacrifice Vader made to bring balance to the force in ROTJ simply because the creative team ADMITTEDLY had no plan going in; forced a cringeworthy kiss between the impossibly unchallenged hero and the psychotic galactic serial murderer, only to satisfy a select few theorists; completed Finn's arc as an utterly wasted character; gave us an impossibly poorly thought-out McGuffin that baffles my mind to this day (they had to stand RIGHT there for it to make sense??? How did they know what the Death Star debris would look like before it was even destroyed???); and arguably worst of all, introduced both an army of baddies that couldn't have possibly existed AND an army of good-guy helpers who took 10 minutes to assemble and have been suspiciously absent up until this point in the entire saga, just because they needed a big battle. To hell with actually writing a story that makes sense, right?

Everyone, Disney thinks we are all stupid, and they have forgotten how to tell stories. It's time to stop paying them. It's the only way they will learn a lesson and start hiring talented storytellers again."
"https://www.rottentomatoes.com/profiles/69DH4mi50C4LIE2UzEC6BfepF33cX7hWjsAbSjGS22cWQt6YTOAFVJFmmcOoFVOt8nfBKFggcbLF7MHobs15f7vFb7uEzC14IEgCY7cNKuBR","Liam D","https://www.rottentomatoes.com/profiles/69DH4mi50C4LIE2UzEC6BfepF33cX7hWjsAbSjGS22cWQt6YTOAFVJFmmcOoFVOt8nfBKFggcbLF7MHobs15f7vFb7uEzC14IEgCY7cNKuBR","Mar 30, 2023","Terrible film, made absolute no sense, really showed Disney had no plan. Sequel trilogy is awful"
"https://www.rottentomatoes.com/profiles/RMGIY1fkqhGWSNQsQzUbEFjnh00cqmS1ehkdSxzivvc2qtB6uXofjOHqqcQXhpNFOXUbESYYc8JIEJS9ju2muPYF2KSYeF64UazFQRu6KuAG","Xp A","https://www.rottentomatoes.com/profiles/RMGIY1fkqhGWSNQsQzUbEFjnh00cqmS1ehkdSxzivvc2qtB6uXofjOHqqcQXhpNFOXUbESYYc8JIEJS9ju2muPYF2KSYeF64UazFQRu6KuAG","Mar 30, 2023","Nothing like the original Star Wars trilogy. Way worse than the prequels.
Decides to kill of the remaining main characters (like Leia and Ben Solo)

The plot is a TOTAL mess. Characters are 1 dimensional.
Unimaginative, tries to emulate Star Wars: Dark forces comic books.

Would not recommend, especially to fans of original Star Wars trilogy, or prequels."
"https://www.rottentomatoes.com/profiles/wDBcVwf8RFaBhMJHY5sO8F47fEEcqgIPWU46UEYT66cpVtWEsvdtKAULLckquMxuWxiAeSPPcoWC3mfqbI5XsvbhLxf0NhvOhBAImkcxgt58","julian p","https://www.rottentomatoes.com/profiles/wDBcVwf8RFaBhMJHY5sO8F47fEEcqgIPWU46UEYT66cpVtWEsvdtKAULLckquMxuWxiAeSPPcoWC3mfqbI5XsvbhLxf0NhvOhBAImkcxgt58","Mar 29, 2023","I didn't really like this movie but it had it's good points like the last fight and it's CGI not only that during the last fight you could hear voices from past Jedi like Obi-Wan, Anakin, Mace, Yoda, Ahsoka, Luke, etc. Action, it great it could have been slightly better. Acting, is ok it could have been a lot better. CGI, is perfect no doubt about it. Villain, this is another reason why I liked the movie because it brought back Sidious and what's really interesting is why did the villains still exist even when Palpatine died in the explosion in Epi VI and this movie answers that question. Writing, I think that the writing was ok-good it could have been better. Story/Plot, it was ok and interesting. Casting is good-great. Characters, I think that the characters are great mostly because of the voices in Ray's head. Adventure, I think that the adventure was good like most Star Wars projects because we good threw and explore the galaxy and in this episode we traveled to the land of the Sith. Mystery, mystery is good because I always wondered what happens next especially in a movie like this bringing back the best of villains. Ending, in my opinion the ending was good but it does bring me to think No. 1 did Palpatine take over Ray's body? No. 2 did Palpatine die? And if my first theory is true than why isn't there an other Star Wars movie called ""Episode X"" to continue from Episode IX"
"","Meghan","","Mar 27, 2023","Good omgggggggg so fun and great"
"https://www.rottentomatoes.com/profiles/WekFzPuYefBXfkxU5qHmGiLNsPPcQzfdJFzbi6RizzcgKt4PInqSAGF00cMYh4nfnosv0C66c8eIdVi9YIxouWXSwNt4nf3Rt0XsB4uM1FVn","Andr A","https://www.rottentomatoes.com/profiles/WekFzPuYefBXfkxU5qHmGiLNsPPcQzfdJFzbi6RizzcgKt4PInqSAGF00cMYh4nfnosv0C66c8eIdVi9YIxouWXSwNt4nf3Rt0XsB4uM1FVn","Mar 23, 2023","This is the worst movie i've ever seen in my entire life.
I'd rather watch peter greenaway artsy-farts non-stop, like in a clockwork orange, i'd rather see The Room everyday of my life forever than ever need to watch this piece of insulting and obscene sewage ever again."
"https://www.rottentomatoes.com/profiles/g5WhW2H9ktbeh3YSO7uPEH1KC11cDJUkaHwBS2JH66cN6tMjI7nFVwUbbc49HxEHgaH4qF66c9JHXPtdWhgMINKs4Et8bS6ws0QFJmhqoS2b","chris l","https://www.rottentomatoes.com/profiles/g5WhW2H9ktbeh3YSO7uPEH1KC11cDJUkaHwBS2JH66cN6tMjI7nFVwUbbc49HxEHgaH4qF66c9JHXPtdWhgMINKs4Et8bS6ws0QFJmhqoS2b","Mar 23, 2023","Souless nonsense, just like all the rest of the new star wars movies and spin off's"
"https://www.rottentomatoes.com/profiles/QkvUvEh52FLgf7MFNJFYvcxeiMMcQJUdvuJNsPVtYYckvt9WHOmI2gImmcWzF8EsbWhJKsWWc1DFv4f0LFLkHojSJjtd8s1nSQ6FMJfnouqN","Matthew B","https://www.rottentomatoes.com/profiles/QkvUvEh52FLgf7MFNJFYvcxeiMMcQJUdvuJNsPVtYYckvt9WHOmI2gImmcWzF8EsbWhJKsWWc1DFv4f0LFLkHojSJjtd8s1nSQ6FMJfnouqN","Mar 23, 2023","The rise of palpatine terrible movie, the story and plot was everything that was not star wars . Unwatchable. I'm keeping my kids away from star wars."
"https://www.rottentomatoes.com/profiles/DantOkc1gFWmIAncGAUPdh0AHzzcQ2HB4SKMupeFPPcOztV5hdVUADhzzc4Qha7tBRtDmU22c5eIPnSdeFwQI8aFgoHoBuMWF6vFKxuz7SK8","Pat B","https://www.rottentomatoes.com/profiles/DantOkc1gFWmIAncGAUPdh0AHzzcQ2HB4SKMupeFPPcOztV5hdVUADhzzc4Qha7tBRtDmU22c5eIPnSdeFwQI8aFgoHoBuMWF6vFKxuz7SK8","Mar 22, 2023","Why have I've watched the saga so many times for some many years I don't understand 🥰😂🥰🙏"
"https://www.rottentomatoes.com/profiles/NnkuVPtDEiEaCkqUEBFMLcdgfeecnMH3MSensBOtYYcOatMWh2pFo1hqqc0DhVPUb4Cmkh99cKAh7xTmYu0jhLMtJjhNxSo2UPjiBnFwKuvV","Metal M","https://www.rottentomatoes.com/profiles/NnkuVPtDEiEaCkqUEBFMLcdgfeecnMH3MSensBOtYYcOatMWh2pFo1hqqc0DhVPUb4Cmkh99cKAh7xTmYu0jhLMtJjhNxSo2UPjiBnFwKuvV","Mar 21, 2023","After the first film written by those who understood nothing about Star Wars, the second one written by those who hate Star Wars, the premises for another failure were all there. There was no time to understand the universe for which they were writing a new story, so they tried to figure out what the fans want. Incredibly they believed that fans still wanted to see Palpatine again, oblivious to the fact that for a true fan Palpatine has served his purpose, narratively speaking, and having him return is just a symptom of laziness and lack of new ideas."
"https://www.rottentomatoes.com/profiles/Od8t73UM4t02cD6I62f3LsM6fddcjYsoNtVvH0WsMMcdotMgHjECpASWWcEQhpwtXPidACmmcvAcmVfqmHp6FO0hRgsPNHLxhQoseYC8bhR1","Luke C","https://www.rottentomatoes.com/profiles/Od8t73UM4t02cD6I62f3LsM6fddcjYsoNtVvH0WsMMcdotMgHjECpASWWcEQhpwtXPidACmmcvAcmVfqmHp6FO0hRgsPNHLxhQoseYC8bhR1","Mar 16, 2023","Rise of skywalker is a masterpiece. Brilliant I must of rewatched about 500 times. Sheev was amazing"
"https://www.rottentomatoes.com/profiles/aOghxMiQpspdunWsY4Sjnh8qtQQcd3sQ4Fq5hNjUKKcJBtBnIdOczDcNNcd5haJCqPsMVFWWc4EuwxFRnSeLsNQtK9ugYuJ2HWdi9VueGiNA","Travis R","https://www.rottentomatoes.com/profiles/aOghxMiQpspdunWsY4Sjnh8qtQQcd3sQ4Fq5hNjUKKcJBtBnIdOczDcNNcd5haJCqPsMVFWWc4EuwxFRnSeLsNQtK9ugYuJ2HWdi9VueGiNA","Mar 15, 2023","""Palatine has returned""

Kathleen Kennedy should be fired. If The Last Jedi was an insult to Star Wars fans, the ""Rise of Skywalker"" is like being shot in the head.

This movie offers nothing of value to the Star Wars universe, is full of plot holes and bad writing, and actually UNDOES the entire finale of Ep.6 by magically bringing back Sidious as villan. 

It was later revealed that Disney had no plan while making the sequel trilogy for any of the questions posed during the Force Awakens and that is not only disgraceful to Star Wars and it's fans but unforgiveable.

If you love Star Wars, or even just good story telling, avoid the sequel trilogy at all costs."
"https://www.rottentomatoes.com/profiles/1KPsxPU6pcgzu0aTYoIP7IbafGGcbkH8ktgwc0aHDDczotp4t0MIRPtLLcYOFgBUXbhjJsVVcgqSO6ixpFWgCLkHwXUMRipNHgVhEjc4ECv1","Jon H","https://www.rottentomatoes.com/profiles/1KPsxPU6pcgzu0aTYoIP7IbafGGcbkH8ktgwc0aHDDczotp4t0MIRPtLLcYOFgBUXbhjJsVVcgqSO6ixpFWgCLkHwXUMRipNHgVhEjc4ECv1","Mar 10, 2023","Terrible. Tried to fix a lot of the mess of The Last Jedi but the film was a convoluted mess. For the love of God Disney can you ruin Star Wars anymore?"
"https://www.rottentomatoes.com/profiles/69VS4PU5zt4LIEmFzQF6BfxpC33cX7hWjsRVSjNU22cWQt6YTOBS7KImmcLdF8DH9xsB6fggcmwhPKuoDIEGH7QSB7ikvs1KSd4sRnSNKuwa","Trevor J","https://www.rottentomatoes.com/profiles/69VS4PU5zt4LIEmFzQF6BfxpC33cX7hWjsRVSjNU22cWQt6YTOBS7KImmcLdF8DH9xsB6fggcmwhPKuoDIEGH7QSB7ikvs1KSd4sRnSNKuwa","Mar 9, 2023","I honestly really like this one. The action was cool and it had some nostalgic moments. I can defintly see the flaws. But its a guilty pleasure for me."
"https://www.rottentomatoes.com/profiles/aOqFJjhQpsmOSndSVxHLnTWaTQQcVNszdi1kHavFKKcJBtB3CQWu01uNNcd5hvoI4khOVCWWc4NswxFRwHeASNQte2C9AU5Mux0I9VuqEtN9","","https://www.rottentomatoes.com/profiles/aOqFJjhQpsmOSndSVxHLnTWaTQQcVNszdi1kHavFKKcJBtB3CQWu01uNNcd5hvoI4khOVCWWc4NswxFRwHeASNQte2C9AU5Mux0I9VuqEtN9","Mar 7, 2023","Not Star Wars. Not even good enough to qualifiy it as a cringie fan fiction legend."
"https://www.rottentomatoes.com/profiles/VKosznhY5szXHwbINQuQdFgKhAAcEAIz2cLQHV9fjjcbetJPsJpHd3uqqc7GFA5IYPIKRSEEcv3h9nunzUL8sPLF9Oh03hv8SpmhVphe1Ijo","Juan T","https://www.rottentomatoes.com/profiles/VKosznhY5szXHwbINQuQdFgKhAAcEAIz2cLQHV9fjjcbetJPsJpHd3uqqc7GFA5IYPIKRSEEcv3h9nunzUL8sPLF9Oh03hv8SpmhVphe1Ijo","Mar 7, 2023","This one manages to be worse than the episode VII, as the license owner continues to try to transfer the brand equity to the new characters while killing the original ones. This trilogy should not exist."
